,marital_status,application_mode,application_order,course,daytime_evening_attendance,previous_qualification,previous_qualification_grade,nacionality,mother_s_qualification,father_s_qualification,mother_s_occupation,father_s_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_first_sem_credited,curricular_units_first_sem_enrolled,curricular_units_first_sem_evaluations,curricular_units_first_sem_approved,curricular_units_first_sem_grade,curricular_units_first_sem_without_evaluations,curricular_units_second_sem_credited,curricular_units_second_sem_enrolled,curricular_units_second_sem_evaluations,curricular_units_second_sem_approved,curricular_units_second_sem_grade,curricular_units_second_sem_without_evaluations,unemployment_rate,inflation_rate,gdp,target,target_original,is_dropout,course_name,first_sem_approval_ratio,first_sem_unapproved_units,first_sem_approved_per_evaluation,first_sem_without_eval_ratio,financial_risk_flag,age_quantile_group
2185,1,17,1,9254,1,1,125.0,1,19,19,7,5,118.0,1,0,0,1,0,1,19,0,0,6,10,4,12.25,0,0,6,9,3,12.33333333,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Tourism,0.6666666666666666,2,0.4,0.0,0,"(16.999, 19.0]"
2186,1,1,1,9070,1,1,124.0,1,19,37,4,4,126.8,0,0,0,1,0,1,18,0,1,6,8,6,12.0,1,0,6,12,5,11.14285714,0,13.9,-0.3,0.79,Enrolled,Enrolled,0,Communication Design,1.0,0,0.75,0.16666666666666666,0,"(16.999, 19.0]"
2187,1,1,6,9500,1,1,140.0,1,19,38,5,7,128.5,1,0,0,1,0,1,18,0,0,8,8,8,13.40375,0,0,8,8,8,13.40375,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
2188,1,17,1,9254,1,1,140.0,1,3,1,2,3,129.9,0,0,0,1,0,1,19,0,0,6,15,6,11.33333333,0,0,6,9,3,12.66666667,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Tourism,1.0,0,0.4,0.0,0,"(16.999, 19.0]"
2189,1,17,4,9773,1,1,137.0,1,1,1,5,5,125.8,0,0,1,1,1,0,20,0,0,6,7,5,12.2,0,0,6,6,6,12.33333333,0,12.7,3.7,-1.7,Dropout,Dropout,1,Journalism and Communication,0.8333333333333334,1,0.7142857142857143,0.0,1,"(19.0, 20.0]"
2190,1,17,1,171,1,1,144.0,1,37,37,9,6,129.3,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,Enrolled,0,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(16.999, 19.0]"
2191,1,1,6,9500,1,1,138.0,1,4,19,2,3,124.7,1,0,0,1,1,0,18,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,Dropout,Dropout,1,Nursing,0.0,7,0.0,0.0,0,"(16.999, 19.0]"
2192,1,39,1,9003,1,1,130.0,1,3,1,2,4,154.9,0,0,1,0,1,0,35,0,0,6,8,5,16.16666667,0,0,6,10,4,16.0,0,8.9,1.4,3.51,Dropout,Dropout,1,Agronomy,0.8333333333333334,1,0.625,0.0,1,"(25.0, 70.0]"
2193,1,17,1,9119,1,1,142.0,1,19,38,9,7,127.3,0,0,0,1,1,0,18,0,0,5,10,3,11.0,0,0,5,6,3,11.0,1,16.2,0.3,-0.92,Enrolled,Enrolled,0,Informatics Engineering,0.6,2,0.3,0.0,0,"(16.999, 19.0]"
2194,1,1,1,171,1,1,136.0,1,37,19,5,8,129.0,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,Graduate,0,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(16.999, 19.0]"
2195,1,1,2,9773,1,1,133.1,1,38,19,4,7,98.0,1,0,0,1,1,1,19,0,0,6,8,4,12.0,0,0,6,8,6,12.28571429,0,15.5,2.8,-4.06,Enrolled,Enrolled,0,Journalism and Communication,0.6666666666666666,2,0.5,0.0,0,"(16.999, 19.0]"
2196,1,17,2,9147,1,1,130.0,1,1,38,5,7,122.0,1,0,0,1,1,0,20,0,0,5,8,2,10.5,0,0,5,11,4,12.25,0,10.8,1.4,1.74,Enrolled,Enrolled,0,Management,0.4,3,0.25,0.0,0,"(19.0, 20.0]"
2197,1,43,1,9070,1,1,117.0,1,1,1,4,7,112.5,1,0,0,1,1,0,19,0,3,6,7,3,11.66666667,0,1,6,13,4,10.33333333,0,13.9,-0.3,0.79,Enrolled,Enrolled,0,Communication Design,0.5,3,0.42857142857142855,0.0,0,"(16.999, 19.0]"
2198,1,1,3,9147,1,1,136.0,1,38,38,9,9,127.3,1,0,0,1,1,0,19,0,0,5,8,3,11.0,0,0,5,7,2,10.0,0,12.7,3.7,-1.7,Dropout,Dropout,1,Management,0.6,2,0.375,0.0,0,"(16.999, 19.0]"
2199,1,39,2,9556,1,1,133.1,1,1,1,9,10,100.5,0,0,0,1,1,0,24,0,0,7,18,0,0.0,0,0,7,13,0,0.0,1,11.1,0.6,2.02,Dropout,Dropout,1,Oral Hygiene,0.0,7,0.0,0.0,0,"(20.0, 25.0]"
2200,1,39,1,8014,0,1,140.0,1,37,37,9,7,122.0,1,0,1,0,1,0,29,0,0,6,11,4,12.5,0,0,6,7,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,1,Social Service (evening attendance),0.6666666666666666,2,0.36363636363636365,0.0,1,"(25.0, 70.0]"
2201,1,39,1,9500,1,1,150.0,1,38,3,9,1,140.0,0,0,0,1,1,0,24,0,0,7,11,7,11.29444444,0,0,8,22,2,12.6,0,15.5,2.8,-4.06,Graduate,Graduate,0,Nursing,1.0,0,0.6363636363636364,0.0,0,"(20.0, 25.0]"
2202,1,17,2,9254,1,1,121.0,1,19,38,6,6,116.1,1,0,0,1,1,0,19,0,0,6,8,5,11.2,0,0,6,11,4,12.5,0,15.5,2.8,-4.06,Graduate,Graduate,0,Tourism,0.8333333333333334,1,0.625,0.0,0,"(16.999, 19.0]"
2203,2,7,1,171,1,3,120.0,1,19,19,9,9,130.0,1,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,1,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(25.0, 70.0]"
2204,1,5,2,9070,1,1,143.0,1,1,1,4,10,146.2,1,0,0,1,1,0,18,0,0,6,7,5,13.2,0,0,6,6,5,11.8,0,16.2,0.3,-0.92,Graduate,Graduate,0,Communication Design,0.8333333333333334,1,0.7142857142857143,0.0,0,"(16.999, 19.0]"
2205,1,44,1,9119,1,39,180.0,1,1,1,9,8,180.0,0,0,0,1,1,1,20,0,3,7,12,6,14.14285714,0,1,6,10,6,14.125,0,12.4,0.5,1.79,Enrolled,Enrolled,0,Informatics Engineering,0.8571428571428571,1,0.5,0.0,0,"(19.0, 20.0]"
2206,1,1,5,9147,1,1,132.0,1,39,39,3,3,127.8,1,0,0,0,1,0,18,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,1,Management,0.0,5,0.0,0.0,1,"(16.999, 19.0]"
2207,1,43,1,9147,1,1,130.0,1,37,19,9,8,130.8,0,0,0,1,1,0,22,0,0,5,5,0,0.0,0,0,5,9,3,13.33333333,2,16.2,0.3,-0.92,Enrolled,Enrolled,0,Management,0.0,5,0.0,0.0,0,"(20.0, 25.0]"
2208,1,17,2,9147,1,1,133.1,1,38,38,4,7,109.0,1,0,0,1,1,1,22,0,0,5,7,3,12.33333333,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,Enrolled,Enrolled,0,Management,0.6,2,0.42857142857142855,0.0,0,"(20.0, 25.0]"
2209,1,1,5,9773,1,1,131.0,1,1,38,9,5,132.4,1,0,1,0,1,0,18,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,Dropout,1,Journalism and Communication,0.0,6,0.0,0.0,1,"(16.999, 19.0]"
2210,1,1,3,9500,1,1,149.0,1,1,1,4,4,129.3,1,0,0,1,1,0,18,0,0,8,8,7,13.1,0,0,8,8,7,13.1,0,12.7,3.7,-1.7,Graduate,Graduate,0,Nursing,0.875,1,0.875,0.0,0,"(16.999, 19.0]"
2211,1,1,1,9070,1,1,124.0,1,37,37,9,9,125.4,1,0,0,1,1,0,19,0,0,6,6,6,13.5,0,0,6,6,6,13.16666667,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Communication Design,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
2212,1,1,1,9119,1,1,126.0,1,38,19,5,5,130.2,0,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,8,3,12.0,0,10.8,1.4,1.74,Enrolled,Enrolled,0,Informatics Engineering,1.0,0,0.7142857142857143,0.0,0,"(16.999, 19.0]"
2213,1,1,1,9238,1,1,140.0,1,19,38,9,9,132.0,0,0,0,1,1,0,19,0,0,6,10,5,11.57142857,0,0,6,10,3,13.0,0,16.2,0.3,-0.92,Dropout,Dropout,1,Social Service,0.8333333333333334,1,0.5,0.0,0,"(16.999, 19.0]"
2214,1,44,1,9003,1,39,170.0,1,19,19,9,7,170.0,1,0,1,1,1,0,21,0,0,6,7,6,15.28571429,0,0,6,6,6,15.16666667,0,12.4,0.5,1.79,Graduate,Graduate,0,Agronomy,1.0,0,0.8571428571428571,0.0,1,"(20.0, 25.0]"
2215,1,1,2,9773,1,1,133.0,1,3,1,2,4,130.2,0,0,0,1,1,0,19,0,0,6,9,5,12.6,0,6,10,16,8,11.0,1,8.9,1.4,3.51,Enrolled,Enrolled,0,Journalism and Communication,0.8333333333333334,1,0.5555555555555556,0.0,0,"(16.999, 19.0]"
2216,1,18,2,9556,1,1,126.0,1,3,3,2,2,115.5,0,0,0,1,1,0,18,0,0,7,11,6,13.43333333,0,0,7,10,4,13.6,0,8.9,1.4,3.51,Graduate,Graduate,0,Oral Hygiene,0.8571428571428571,1,0.5454545454545454,0.0,0,"(16.999, 19.0]"
2217,1,16,2,9147,1,1,129.0,1,19,19,4,9,127.6,1,0,0,1,1,0,19,0,0,5,8,5,11.6,0,0,5,9,3,11.0,0,10.8,1.4,1.74,Dropout,Dropout,1,Management,1.0,0,0.625,0.0,0,"(16.999, 19.0]"
2218,1,7,1,9773,1,43,140.0,1,19,1,4,8,140.0,0,0,0,1,1,0,25,0,0,6,6,6,14.66666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,Graduate,0,Journalism and Communication,1.0,0,1.0,0.0,0,"(20.0, 25.0]"
2219,1,1,1,9070,1,1,130.0,1,37,1,9,8,120.2,1,0,0,1,1,0,22,0,0,6,9,6,14.66666667,0,0,6,12,6,14.66666667,0,12.7,3.7,-1.7,Graduate,Graduate,0,Communication Design,1.0,0,0.6666666666666666,0.0,0,"(20.0, 25.0]"
2220,1,39,1,9500,1,1,130.0,1,1,1,4,9,150.0,0,0,0,1,1,0,24,0,0,8,8,7,12.74285714,0,0,8,8,7,12.74285714,0,12.7,3.7,-1.7,Graduate,Graduate,0,Nursing,0.875,1,0.875,0.0,0,"(20.0, 25.0]"
2221,1,1,2,9500,1,1,99.0,1,1,3,5,10,100.0,1,0,0,1,1,0,19,0,0,7,9,7,11.975,0,0,8,9,7,13.12857143,0,13.9,-0.3,0.79,Graduate,Graduate,0,Nursing,1.0,0,0.7777777777777778,0.0,0,"(16.999, 19.0]"
2222,1,43,1,9119,1,1,146.0,1,3,1,2,3,100.0,0,0,0,1,1,0,18,0,0,5,9,4,12.25,0,0,5,11,3,11.66666667,0,13.9,-0.3,0.79,Enrolled,Enrolled,0,Informatics Engineering,0.8,1,0.4444444444444444,0.0,0,"(16.999, 19.0]"
2223,1,17,1,171,1,1,129.0,1,38,37,4,6,128.0,0,0,0,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,1,Animation and Multimedia Design,0.0,0,0.0,0.0,1,"(19.0, 20.0]"
2224,1,1,2,9500,1,1,132.0,1,19,19,9,7,128.0,1,0,0,1,1,1,19,0,0,8,8,7,14.93571429,0,0,8,8,7,14.93571429,0,10.8,1.4,1.74,Graduate,Graduate,0,Nursing,0.875,1,0.875,0.0,0,"(16.999, 19.0]"
2225,1,43,3,9254,1,1,110.0,1,37,37,9,9,107.2,1,0,0,1,1,0,19,0,1,6,16,2,10.5,0,0,6,15,4,10.0,0,7.6,2.6,0.32,Dropout,Dropout,1,Tourism,0.3333333333333333,4,0.125,0.0,0,"(16.999, 19.0]"
2226,1,1,1,9670,1,1,116.0,1,3,3,3,3,110.1,1,0,0,1,1,0,19,0,0,6,9,5,13.33333333,0,0,6,6,5,13.0,0,12.4,0.5,1.79,Graduate,Graduate,0,Advertising and Marketing Management,0.8333333333333334,1,0.5555555555555556,0.0,0,"(16.999, 19.0]"
2227,1,43,1,9003,1,1,119.0,1,37,37,9,6,119.0,0,0,1,1,1,0,23,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,1,Agronomy,0.0,6,0.0,0.0,1,"(20.0, 25.0]"
2228,2,39,1,9773,1,1,120.0,1,37,38,9,3,155.5,0,0,0,1,1,0,47,0,0,6,12,5,13.8,0,0,6,13,4,14.0,0,12.7,3.7,-1.7,Dropout,Dropout,1,Journalism and Communication,0.8333333333333334,1,0.4166666666666667,0.0,0,"(25.0, 70.0]"
2229,1,1,1,9070,1,1,117.0,1,1,1,3,9,118.4,0,0,0,1,1,0,19,0,0,6,6,6,11.83333333,0,0,6,8,4,10.75,2,16.2,0.3,-0.92,Graduate,Graduate,0,Communication Design,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
2230,1,1,4,171,1,1,137.0,1,1,38,4,8,141.2,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate,Graduate,0,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(16.999, 19.0]"
2231,1,1,1,171,1,1,124.0,1,3,3,2,2,119.1,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,Dropout,1,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(16.999, 19.0]"
2232,1,43,1,9147,1,1,151.0,1,1,3,1,1,111.0,0,0,0,1,1,0,28,0,0,5,9,2,10.0,0,0,5,9,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,1,Management,0.4,3,0.2222222222222222,0.0,0,"(25.0, 70.0]"
2233,1,43,1,9254,1,6,138.6,1,34,34,0,0,138.6,1,0,0,1,1,0,20,0,0,6,10,4,11.5,0,0,6,11,3,11.66666667,0,7.6,2.6,0.32,Dropout,Dropout,1,Tourism,0.6666666666666666,2,0.4,0.0,0,"(19.0, 20.0]"
2234,1,17,2,9254,1,1,118.0,1,19,19,5,7,121.2,0,0,0,1,1,1,18,0,0,6,12,3,10.66666667,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,Enrolled,Enrolled,0,Tourism,0.5,3,0.25,0.0,0,"(16.999, 19.0]"
2235,1,1,1,171,1,1,136.0,1,19,19,4,8,150.4,1,0,0,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,Graduate,0,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(20.0, 25.0]"
2236,1,1,1,9254,1,1,123.0,1,38,19,9,4,117.8,0,0,0,1,1,0,19,0,0,6,10,4,12.75,0,0,6,12,2,13.0,0,10.8,1.4,1.74,Enrolled,Enrolled,0,Tourism,0.6666666666666666,2,0.4,0.0,0,"(16.999, 19.0]"
2237,1,39,1,9254,1,19,133.1,1,38,37,4,5,102.5,0,0,1,0,1,0,24,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout,Dropout,1,Tourism,0.0,6,0.0,0.0,1,"(20.0, 25.0]"
2238,1,39,1,9130,1,1,130.0,1,19,1,191,144,110.0,0,0,0,1,1,0,24,0,0,6,11,6,11.33333333,0,0,6,12,3,11.33333333,0,16.2,0.3,-0.92,Enrolled,Enrolled,0,Equinculture,1.0,0,0.5454545454545454,0.0,0,"(20.0, 25.0]"
2239,1,39,1,9085,1,12,133.1,1,38,19,9,8,138.3,1,0,1,0,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Enrolled,Enrolled,0,Veterinary Nursing,0.0,6,0.0,0.0,1,"(20.0, 25.0]"
2240,1,39,1,9254,1,1,150.0,1,3,1,3,4,122.3,0,0,0,1,1,0,28,0,0,6,10,6,13.0,0,0,6,8,5,12.2,0,13.9,-0.3,0.79,Graduate,Graduate,0,Tourism,1.0,0,0.6,0.0,0,"(25.0, 70.0]"
2241,2,39,1,9991,0,1,130.0,1,37,37,9,9,127.8,0,0,0,1,1,0,37,0,0,5,7,4,10.75,0,0,5,7,3,11.33333333,0,7.6,2.6,0.32,Enrolled,Enrolled,0,Management (evening attendance),0.8,1,0.5714285714285714,0.0,0,"(25.0, 70.0]"
2242,1,43,1,9119,1,1,128.0,1,1,38,4,7,100.0,0,0,0,1,1,0,19,0,0,5,8,5,12.0,0,0,5,12,2,10.5,0,13.9,-0.3,0.79,Enrolled,Enrolled,0,Informatics Engineering,1.0,0,0.625,0.0,0,"(16.999, 19.0]"
2243,1,17,4,9500,1,1,133.0,1,38,37,5,7,126.4,1,0,0,1,1,1,18,0,0,7,7,7,13.46285714,0,0,8,8,8,13.90625,0,11.1,0.6,2.02,Graduate,Graduate,0,Nursing,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
2244,1,39,1,9254,1,19,133.1,1,37,37,90,90,100.0,0,0,0,1,1,0,48,0,0,6,13,3,10.0,0,0,6,15,1,10.0,0,7.6,2.6,0.32,Dropout,Dropout,1,Tourism,0.5,3,0.23076923076923078,0.0,0,"(25.0, 70.0]"
2245,1,17,4,9238,1,1,129.0,1,37,37,9,8,117.1,1,0,0,1,1,0,21,0,0,6,6,6,12.33333333,0,0,6,7,6,13.66666667,0,8.9,1.4,3.51,Graduate,Graduate,0,Social Service,1.0,0,1.0,0.0,0,"(20.0, 25.0]"
2246,1,17,1,9500,1,1,128.0,1,1,1,4,5,124.7,0,0,0,1,1,1,19,0,0,7,11,6,12.52857143,0,0,7,10,6,12.41666667,0,15.5,2.8,-4.06,Enrolled,Enrolled,0,Nursing,0.8571428571428571,1,0.5454545454545454,0.0,0,"(16.999, 19.0]"
2247,1,43,2,9500,1,1,136.0,1,19,1,9,10,124.1,0,0,0,1,1,1,21,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Enrolled,Enrolled,0,Nursing,0.0,8,0.0,1.0,0,"(20.0, 25.0]"
2248,1,44,1,9119,1,1,130.0,1,37,12,9,8,129.4,1,0,1,0,1,0,23,0,0,5,6,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,Dropout,1,Informatics Engineering,0.0,5,0.0,0.0,1,"(20.0, 25.0]"
2249,1,1,1,9130,1,1,141.0,1,1,1,4,10,138.9,1,0,0,1,1,0,18,0,0,5,5,5,13.6,0,0,5,6,4,13.25,1,10.8,1.4,1.74,Graduate,Graduate,0,Equinculture,1.0,0,1.0,0.0,0,"(16.999, 19.0]"
2250,1,44,1,9238,1,39,140.0,1,1,1,4,3,138.6,0,0,0,1,1,0,22,0,3,6,7,6,12.33333333,0,2,6,6,2,14.0,0,13.9,-0.3,0.79,Dropout,Dropout,1,Social Service,1.0,0,0.8571428571428571,0.0,0,"(20.0, 25.0]"
2251,1,16,1,171,1,1,122.0,1,19,37,9,7,133.9,1,0,0,1,1,0,25,0,9,13,16,10,11.45454545,0,5,11,13,7,12.25,0,12.4,0.5,1.79,Dropout,Dropout,1,Animation and Multimedia Design,0.7692307692307693,3,0.625,0.0,0,"(20.0, 25.0]"
2252,1,7,1,9085,1,40,140.0,1,5,3,2,2,140.0,0,0,1,1,1,0,27,0,8,13,13,8,13.5,2,5,11,12,5,14.4,0,11.1,0.6,2.02,Dropout,Dropout,1,Veterinary Nursing,0.6153846153846154,5,0.6153846153846154,0.15384615384615385,1,"(25.0, 70.0]"
2253,1,39,1,9119,1,12,133.1,1,34,34,0,0,95.1,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,1,Informatics Engineering,0.0,5,0.0,0.0,1,"(25.0, 70.0]"
2254,1,39,1,9991,0,1,120.0,1,19,37,5,5,128.2,0,0,0,0,1,0,31,0,0,5,5,2,11.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,1,Management (evening attendance),0.4,3,0.4,0.0,1,"(25.0, 70.0]"
2255,1,39,1,9254,1,1,133.1,1,37,37,9,6,121.5,0,0,0,1,1,0,54,0,0,6,9,6,13.71428571,0,0,6,13,5,14.33333333,0,16.2,0.3,-0.92,Dropout,Dropout,1,Tourism,1.0,0,0.6666666666666666,0.0,0,"(25.0, 70.0]"
2256,1,7,1,33,1,40,120.0,1,38,37,5,6,120.0,1,0,1,0,1,0,25,0,18,21,26,21,12.36363636,0,12,16,21,12,12.25,1,11.1,0.6,2.02,Dropout,Dropout,1,Biofuel Production Technologies,1.0,0,0.8076923076923077,0.0,1,"(20.0, 25.0]"
2257,1,44,1,9003,1,39,130.0,1,5,3,2,2,130.0,0,0,0,1,1,0,20,0,1,7,13,3,10.66666667,0,0,6,14,2,11.5,0,15.5,2.8,-4.06,Enrolled,Enrolled,0,Agronomy,0.42857142857142855,4,0.23076923076923078,0.0,0,"(19.0, 20.0]"
2258,1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28,0,0,6,9,2,12.0,0,0,6,10,3,12.66666667,0,12.7,3.7,-1.7,Dropout,Dropout,1,Communication Design,0.3333333333333333,4,0.2222222222222222,0.0,0,"(25.0, 70.0]"
2259,2,39,1,8014,0,19,133.1,1,37,37,9,6,107.0,0,0,0,1,1,0,41,0,1,7,7,7,12.85714286,0,0,6,6,6,13.16666667,0,12.7,3.7,-1.7,Graduate,Graduate,0,Social Service (evening attendance),1.0,0,1.0,0.0,0,"(25.0, 70.0]"
2260,1,1,2,9670,1,1,122.0,1,1,19,4,4,116.1,0,0,0,1,1,1,19,0,0,6,10,6,13.125,0,0,6,9,6,12.71428571,0,11.1,0.6,2.02,Enrolled,Enrolled,0,Advertising and Marketing Management,1.0,0,0.6,0.0,0,"(16.999, 19.0]"
2261,1,43,1,9147,1,1,123.0,1,1,1,4,4,114.4,0,0,0,1,1,0,22,0,0,5,6,0,0.0,0,0,5,8,2,11.5,0,15.5,2.8,-4.06,Dropout,Dropout,1,Management,0.0,5,0.0,0.0,0,"(20.0, 25.0]"
2262,1,1,1,9254,1,1,178.0,1,2,1,2,3,157.7,0,0,0,1,1,0,34,0,0,6,13,2,13.5,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,1,Tourism,0.3333333333333333,4,0.15384615384615385,0.0,0,"(25.0, 70.0]"
2263,1,39,1,9003,1,1,130.0,1,38,38,9,9,150.0,0,0,1,0,1,0,28,0,5,11,14,11,15.09090909,0,5,10,11,10,15.0,0,11.1,0.6,2.02,Dropout,Dropout,1,Agronomy,1.0,0,0.7857142857142857,0.0,1,"(25.0, 70.0]"
2264,1,1,1,9853,1,1,110.0,1,37,37,9,4,114.3,1,0,0,1,1,0,42,0,0,6,9,5,12.4,0,0,6,10,5,11.8,0,7.6,2.6,0.32,Enrolled,Enrolled,0,Basic Education,0.8333333333333334,1,0.5555555555555556,0.0,0,"(25.0, 70.0]"
2265,1,18,1,9085,1,1,106.0,1,1,19,3,5,104.6,0,0,0,0,1,0,21,0,0,6,10,5,14.0,0,0,6,11,4,14.8,0,11.1,0.6,2.02,Enrolled,Enrolled,0,Veterinary Nursing,0.8333333333333334,1,0.5,0.0,1,"(20.0, 25.0]"
2266,1,7,1,9003,1,3,140.0,1,39,39,9,4,140.0,0,0,0,1,1,0,50,0,2,6,8,2,13.5,0,1,6,9,1,13.0,0,15.5,2.8,-4.06,Dropout,Dropout,1,Agronomy,0.3333333333333333,4,0.25,0.0,0,"(25.0, 70.0]"
2267,1,1,4,9147,1,1,108.0,1,3,1,3,4,109.1,1,0,0,1,1,0,19,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,1,Management,0.0,5,0.0,0.0,0,"(16.999, 19.0]"
2268,1,43,1,9500,1,1,120.0,1,3,4,2,4,120.6,0,0,0,1,1,0,18,0,0,7,12,4,12.65,0,0,7,10,3,10.66666667,0,16.2,0.3,-0.92,Dropout,Dropout,1,Nursing,0.5714285714285714,3,0.3333333333333333,0.0,0,"(16.999, 19.0]"
2269,2,39,1,9991,0,1,100.0,1,37,37,1,1,161.9,0,0,0,1,1,0,59,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,Dropout,Dropout,1,Management (evening attendance),0.0,5,0.0,0.0,0,"(25.0, 70.0]"
2270,2,7,1,9991,0,3,140.0,1,34,34,99,99,140.0,1,0,0,0,1,0,33,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Dropout,1,Management (evening attendance),0.0,5,0.0,0.0,1,"(25.0, 70.0]"
2271,1,17,2,9070,1,1,133.1,1,37,38,9,10,178.0,1,0,0,1,1,1,23,0,0,6,8,6,13.33333333,0,0,6,7,5,12.8,0,9.4,-0.8,-3.12,Graduate,Graduate,0,Communication Design,1.0,0,0.75,0.0,0,"(20.0, 25.0]"
2272,2,39,1,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.33333333,0,0,5,8,5,11.14285714,0,13.9,-0.3,0.79,Dropout,Dropout,1,Management (evening attendance),0.6,2,0.3333333333333333,0.0,0,"(25.0, 70.0]"
2273,2,1,4,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,1,Social Service (evening attendance),0.0,6,0.0,0.0,0,"(25.0, 70.0]"
2274,2,39,1,171,1,19,100.0,1,37,37,9,9,139.0,0,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,1,Animation and Multimedia Design,0.0,0,0.0,0.0,0,"(25.0, 70.0]"
2275,1,1,2,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.66666667,0,0,5,8,2,10.5,2,7.6,2.6,0.32,Dropout,Dropout,1,Management (evening attendance),0.6,2,0.42857142857142855,0.0,1,"(20.0, 25.0]"
2276,2,39,1,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,8,6,12.16666667,0,0,6,8,6,14.42857143,0,12.4,0.5,1.79,Graduate,Graduate,0,Social Service (evening attendance),1.0,0,0.75,0.0,0,"(25.0, 70.0]"
2277,1,51,1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.33333333,0,0,6,6,4,12.75,0,11.1,0.6,2.02,Graduate,Graduate,0,Journalism and Communication,1.0,0,0.8571428571428571,0.0,0,"(20.0, 25.0]"
2278,1,1,1,9070,1,1,132.0,1,1,1,4,9,136.6,1,0,0,1,1,0,19,0,0,6,7,5,11.4,0,0,6,10,3,11.0,3,7.6,2.6,0.32,Enrolled,Enrolled,0,Communication Design,0.8333333333333334,1,0.7142857142857143,0.0,0,"(16.999, 19.0]"
